,SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1047,MARATHON,Marathon Nextgen Realty Limited,EQ,29-SEP-2016,5,1,INE182D01020,5,EQ,258.3,258.3,248.55,250.35,250.0,254.85,15658,3973946.7,15-DEC-2022,740,INE182D01020
1048,MARICO,Marico Limited,EQ,01-MAY-1996,1,1,INE196A01026,1,EQ,523.85,525.8,516.8,519.15,517.7,525.1,752911,391397698.45,15-DEC-2022,20171,INE196A01026
1049,MARINE,Marine Electricals (India) Limited,EQ,02-DEC-2020,2,1,INE01JE01028,2,EQ,33.5,34.2,33.0,33.05,33.2,33.65,290858,9738807.9,15-DEC-2022,1470,INE01JE01028
1050,MARKSANS,Marksans Pharma Limited,EQ,21-JAN-2002,1,1,INE750C01026,1,EQ,63.6,63.75,61.45,61.8,61.8,63.55,1060540,66516554.75,15-DEC-2022,4990,INE750C01026
1051,MARSHALL,Marshall Machines Limited,EQ,22-NOV-2021,10,1,INE00SZ01018,10,EQ,28.1,28.75,27.5,27.9,28.25,27.45,79639,2259253.75,15-DEC-2022,523,INE00SZ01018
1052,MARUTI,Maruti Suzuki India Limited,EQ,09-JUL-2003,5,1,INE585B01010,5,EQ,8641.0,8673.6,8575.0,8584.15,8585.0,8641.6,472176,4065719145.1,15-DEC-2022,44402,INE585B01010
1053,MASFIN,MAS Financial Services Limited,EQ,18-OCT-2017,10,1,INE348L01012,10,EQ,874.7,891.95,853.0,860.8,858.7,873.05,18718,16442686.75,15-DEC-2022,3402,INE348L01012
1054,MASKINVEST,Mask Investments Limited,BE,14-OCT-2016,10,1,INE885F01015,10,BE,115.85,115.85,115.85,115.85,115.85,121.9,582,67424.7,15-DEC-2022,32,INE885F01015
1055,MASTEK,Mastek Limited,EQ,10-MAY-1995,5,1,INE759A01021,5,EQ,1810.0,1817.0,1744.15,1755.45,1758.0,1803.9,41927,74982543.55,15-DEC-2022,6312,INE759A01021
1056,MATRIMONY,Matrimony.Com Limited,EQ,21-SEP-2017,5,1,INE866R01028,5,EQ,578.9,584.9,572.65,582.3,579.3,574.2,9137,5292615.95,15-DEC-2022,1299,INE866R01028
1057,MAWANASUG,Mawana Sugars Limited,EQ,20-MAR-2009,10,1,INE636A01039,10,EQ,86.45,88.0,85.0,85.8,86.4,86.2,80316,6955591.75,15-DEC-2022,2622,INE636A01039
1058,MAXHEALTH,Max Healthcare Institute Limited,EQ,21-AUG-2020,10,1,INE027H01010,10,EQ,433.0,439.7,430.25,433.45,433.1,431.85,1707591,740106862.0,15-DEC-2022,54323,INE027H01010
1059,MAXIND,Max India Limited,EQ,28-AUG-2020,10,1,INE0CG601016,10,EQ,96.5,104.0,95.45,101.75,102.5,95.3,567216,57180460.9,15-DEC-2022,5952,INE0CG601016
1060,MAXVIL,Max Ventures and Industries Limited,EQ,22-JUN-2016,10,1,INE154U01015,10,EQ,173.0,174.65,169.55,171.05,171.45,172.15,35182,6049091.1,15-DEC-2022,663,INE154U01015
1061,MAYURUNIQ,Mayur Uniquoters Ltd,EQ,25-SEP-2012,5,1,INE040D01038,5,EQ,419.2,424.95,418.0,419.4,418.0,419.2,27672,11654774.4,15-DEC-2022,3097,INE040D01038
1062,MAZDA,Mazda Limited,EQ,01-NOV-2016,10,1,INE885E01034,10,EQ,659.7,664.45,649.6,659.8,664.0,659.65,2821,1858700.85,15-DEC-2022,277,INE885E01034
1063,MAZDOCK,Mazagon Dock Shipbuilders Limited,EQ,12-OCT-2020,10,1,INE249Z01012,10,EQ,879.9,884.3,860.0,863.85,863.55,879.25,1395931,1211617667.5,15-DEC-2022,31511,INE249Z01012
1064,MBAPL,Madhya Bharat Agro Products Limited,BE,22-AUG-2019,10,1,INE900L01010,10,BE,527.0,540.0,520.55,525.5,527.5,526.05,26977,14363275.6,15-DEC-2022,873,INE900L01010
1065,MBECL,Mcnally Bharat Engineering Company Limited,BE,06-OCT-2006,10,1,INE748A01016,10,BE,3.45,3.45,3.45,3.45,3.45,3.6,215128,742191.6,15-DEC-2022,166,INE748A01016
1066,MBLINFRA,MBL Infrastructure Limited,EQ,11-JAN-2010,10,1,INE912H01013,10,EQ,22.5,23.1,21.8,21.9,22.0,22.55,131402,2934218.5,15-DEC-2022,627,INE912H01013
1067,MCDOWELL-N,United Spirits Limited,EQ,27-SEP-2001,2,1,INE854D01024,2,EQ,934.5,944.2,930.55,939.0,939.1,934.5,1291666,1212552469.95,15-DEC-2022,38725,INE854D01024
1068,MCL,Madhav Copper Limited,EQ,19-AUG-2020,5,1,INE813V01022,5,EQ,33.0,34.0,32.35,32.35,32.35,34.05,51083,1655364.15,15-DEC-2022,338,INE813V01022
1069,MCLEODRUSS,Mcleod Russel India Limited,EQ,29-JUL-2005,5,1,INE942G01012,5,EQ,29.05,29.6,29.05,29.2,29.2,29.35,231485,6773680.9,15-DEC-2022,877,INE942G01012
1070,MCX,Multi Commodity Exchange of India Limited,EQ,09-MAR-2012,10,1,INE745G01035,10,EQ,1658.0,1665.85,1640.0,1647.6,1648.1,1660.1,253369,418803083.1,15-DEC-2022,15459,INE745G01035
1071,MEDANTA,Global Health Limited,EQ,16-NOV-2022,2,1,INE474Q01031,2,EQ,448.5,453.4,443.2,447.65,447.5,450.45,393300,176863734.45,15-DEC-2022,11275,INE474Q01031
1072,MEDICAMEQ,Medicamen Biotech Limited,EQ,27-OCT-2021,10,1,INE646B01010,10,EQ,852.8,902.5,850.2,882.35,889.0,854.65,17873,15778685.5,15-DEC-2022,1427,INE646B01010
1073,MEDICO,Medico Remedies Limited,BE,26-MAY-2022,10,1,INE630Y01016,10,BE,321.0,328.45,320.0,321.05,321.5,324.15,5371,1726992.05,15-DEC-2022,60,INE630Y01016
1074,MEDPLUS,Medplus Health Services Limited,EQ,23-DEC-2021,2,1,INE804L01022,2,EQ,731.8,735.15,690.0,693.35,692.25,728.3,71011,50340030.0,15-DEC-2022,6688,INE804L01022
1075,MEGASOFT,Megasoft Limited,EQ,19-JUL-2007,10,1,INE933B01012,10,EQ,35.0,36.4,34.7,35.45,35.7,34.6,70389,2513931.8,15-DEC-2022,742,INE933B01012
1076,MEGASTAR,Megastar Foods Limited,EQ,16-FEB-2022,10,1,INE00EM01016,10,EQ,258.95,263.7,253.0,258.65,257.0,254.55,13928,3575895.5,15-DEC-2022,757,INE00EM01016
1077,MELSTAR,Melstar Information Technologies Limited,BZ,07-MAR-2000,10,1,INE817A01019,10,BZ,2.45,2.45,2.35,2.35,2.35,2.45,1716,4100.1,15-DEC-2022,8,INE817A01019
1078,MENONBE,Menon Bearings Limited,EQ,09-MAR-2015,1,1,INE071D01033,1,EQ,95.9,95.9,93.05,93.45,93.5,94.9,29996,2823525.0,15-DEC-2022,646,INE071D01033
1079,MEP,MEP Infrastructure Developers Limited,EQ,06-MAY-2015,10,1,INE776I01010,10,EQ,21.2,21.2,19.75,20.0,20.3,20.2,1688130,34947369.6,15-DEC-2022,2451,INE776I01010
1080,MERCATOR,Mercator Limited,BE,20-JUN-2005,1,1,INE934B01028,1,BE,1.2,1.25,1.2,1.2,1.25,1.25,436297,537510.65,15-DEC-2022,211,INE934B01028
1081,METALFORGE,Metalyst Forgings Limited,BZ,23-AUG-1995,10,1,INE425A01011,10,BZ,4.0,4.05,3.95,4.0,4.0,4.1,14914,59691.45,15-DEC-2022,36,INE425A01011
1082,METROBRAND,Metro Brands Limited,EQ,22-DEC-2021,5,1,INE317I01021,5,EQ,842.0,848.15,818.0,827.1,823.8,842.05,56817,47453787.55,15-DEC-2022,4585,INE317I01021
1083,METROPOLIS,Metropolis Healthcare Limited,EQ,15-APR-2019,2,1,INE112L01020,2,EQ,1370.0,1371.9,1315.0,1322.1,1317.75,1372.2,1290661,1722523808.85,15-DEC-2022,46633,INE112L01020
1084,MFL,Meghmani Finechem Limited,EQ,18-AUG-2021,10,1,INE071N01016,10,EQ,1231.65,1240.0,1220.0,1224.1,1220.0,1225.5,31646,38853905.8,15-DEC-2022,2696,INE071N01016
1085,MFSL,Max Financial Services Limited,EQ,17-MAY-2000,2,1,INE180A01020,2,EQ,707.0,723.9,703.6,706.4,707.2,705.1,705686,504015831.75,15-DEC-2022,23694,INE180A01020
1086,MGEL,Mangalam Global Enterprise Limited,EQ,23-DEC-2020,2,1,INE0APB01024,2,EQ,38.0,39.4,36.0,36.8,36.5,37.55,721918,27420217.9,15-DEC-2022,2479,INE0APB01024
1087,MGL,Mahanagar Gas Limited,EQ,01-JUL-2016,10,1,INE002S01010,10,EQ,887.0,905.0,880.4,898.75,898.5,885.25,376492,337796695.95,15-DEC-2022,13843,INE002S01010
1088,MHLXMIRU,Mahalaxmi Rubtech Limited,EQ,27-JAN-2022,10,1,INE112D01035,10,EQ,226.0,227.95,215.35,218.85,220.5,223.25,16607,3650634.55,15-DEC-2022,993,INE112D01035
1089,MHRIL,Mahindra Holidays & Resorts India Limited,EQ,16-JUL-2009,10,1,INE998I01010,10,EQ,275.1,281.6,273.2,274.5,274.85,276.25,208640,58001009.8,15-DEC-2022,6228,INE998I01010
1090,MIDHANI,Mishra Dhatu Nigam Limited,EQ,04-APR-2018,10,1,INE099Z01011,10,EQ,236.8,238.65,230.1,231.05,230.9,235.7,395350,92384667.95,15-DEC-2022,6181,INE099Z01011
1091,MINDACORP,Minda Corporation Limited,EQ,16-OCT-2014,2,1,INE842C01021,2,EQ,221.95,224.0,218.1,220.95,220.8,220.85,330529,72980367.35,15-DEC-2022,6859,INE842C01021
1092,MINDTECK,Mindteck (India) Limited,EQ,02-AUG-2016,10,1,INE110B01017,10,EQ,138.8,139.75,135.55,137.4,138.45,137.4,14258,1972796.3,15-DEC-2022,345,INE110B01017
1093,MIRCELECTR,MIRC Electronics Limited,EQ,24-MAY-2004,1,1,INE831A01028,1,EQ,16.3,18.85,16.15,18.2,18.45,16.15,5916134,105286403.1,15-DEC-2022,9119,INE831A01028
1094,MIRZAINT,Mirza International Limited,EQ,28-APR-1999,2,1,INE771A01026,2,EQ,261.3,271.0,250.1,251.95,253.2,261.0,995755,257559106.15,15-DEC-2022,19939,INE771A01026
1095,MITCON,MITCON Consultancy & Engineering Services Limited,EQ,17-MAR-2022,10,1,INE828O01033,10,EQ,62.45,62.45,60.55,60.55,60.55,61.0,9246,570573.55,15-DEC-2022,111,INE828O01033
1096,MITTAL,Mittal Life Style Limited,EQ,29-APR-2020,10,1,INE997Y01019,10,EQ,12.85,13.05,12.4,12.6,12.9,12.65,20186,257022.35,15-DEC-2022,148,INE997Y01019
1097,MMFL,MM Forgings Limited,EQ,20-DEC-2006,10,1,INE227C01017,10,EQ,869.8,875.75,845.1,857.75,863.0,876.95,13066,11226964.4,15-DEC-2022,1741,INE227C01017
1098,MMP,MMP Industries Limited,EQ,09-JAN-2020,10,1,INE511Y01018,10,EQ,129.95,131.15,124.4,125.25,124.4,129.5,19831,2506997.6,15-DEC-2022,491,INE511Y01018
1099,MMTC,MMTC Limited,EQ,09-APR-2012,1,1,INE123F01029,1,EQ,41.35,42.85,40.9,41.5,41.5,41.2,5311389,223182051.4,15-DEC-2022,13858,INE123F01029
1100,MODIRUBBER,Modi Rubber Limited,BE,07-FEB-1996,10,1,INE832A01018,10,BE,73.95,73.95,70.9,71.2,71.1,71.95,491,34980.7,15-DEC-2022,16,INE832A01018
1101,MODISONLTD,MODISON LIMITED,EQ,03-MAY-2021,1,1,INE737D01021,1,EQ,68.5,69.3,67.5,67.8,67.65,68.5,14958,1021111.55,15-DEC-2022,270,INE737D01021
1102,MOHITIND,Mohit Industries Limited,EQ,14-MAR-2013,10,1,INE954E01012,10,EQ,17.6,17.75,17.2,17.65,17.7,17.1,13601,239001.8,15-DEC-2022,74,INE954E01012
1103,MOIL,MOIL Limited,EQ,15-DEC-2010,10,1,INE490G01020,10,EQ,164.0,172.0,163.9,169.2,168.85,164.0,1036626,175773636.75,15-DEC-2022,15366,INE490G01020
1104,MOKSH,Moksh Ornaments Limited,EQ,21-MAY-2021,2,1,INE514Y01020,2,EQ,12.85,12.85,12.55,12.65,12.75,12.55,198899,2516056.35,15-DEC-2022,557,INE514Y01020
1105,MOL,Meghmani Organics Limited,EQ,18-AUG-2021,1,1,INE0CT101020,1,EQ,110.05,116.5,110.05,115.95,115.8,110.2,1621087,186341870.55,15-DEC-2022,11308,INE0CT101020
1106,MOLDTECH,Mold-Tek Technologies Limited,EQ,07-JUL-2016,2,1,INE835B01035,2,EQ,120.35,123.6,118.3,119.6,119.0,119.55,136263,16453034.5,15-DEC-2022,3258,INE835B01035
1107,MOLDTKPAC,Mold-Tek Packaging Limited,EQ,23-FEB-2015,5,1,INE893J01029,5,EQ,958.0,960.0,938.0,939.65,938.0,948.8,35132,33339072.65,15-DEC-2022,4836,INE893J01029
1108,MONARCH,Monarch Networth Capital Limited,EQ,06-JAN-2022,10,1,INE903D01011,10,EQ,371.0,377.3,365.0,368.7,368.6,370.1,6420,2379132.05,15-DEC-2022,415,INE903D01011
1109,MONTECARLO,Monte Carlo Fashions Limited,EQ,19-DEC-2014,10,1,INE950M01013,10,EQ,732.6,737.95,724.65,726.15,726.9,726.75,24068,17542680.15,15-DEC-2022,2450,INE950M01013
1110,MORARJEE,Morarjee Textiles Limited,EQ,14-SEP-2012,7,1,INE161G01027,7,EQ,25.4,25.4,24.15,24.35,24.5,24.75,26879,665053.3,15-DEC-2022,171,INE161G01027
1111,MOREPENLAB,Morepen Laboratories Limited,EQ,24-NOV-1999,2,1,INE083A01026,2,EQ,32.4,33.85,31.85,32.2,32.1,32.4,4830809,159599739.55,15-DEC-2022,10926,INE083A01026
1112,MOTHERSON,Samvardhana Motherson International Limited,EQ,14-AUG-1996,1,1,INE775A01035,1,EQ,72.65,72.95,71.25,71.55,71.55,72.25,9060878,651188660.7,15-DEC-2022,42618,INE775A01035
1113,MOTILALOFS,Motilal Oswal Financial Services Limited,EQ,11-SEP-2007,1,1,INE338I01027,1,EQ,679.0,721.95,679.0,708.4,709.0,676.3,864466,613350728.25,15-DEC-2022,27495,INE338I01027
1114,MOTOGENFIN,The Motor & General Finance Limited,EQ,08-FEB-1995,5,1,INE861B01023,5,EQ,26.8,27.05,25.65,26.35,26.35,26.75,19447,515505.95,15-DEC-2022,192,INE861B01023
1115,MPHASIS,MphasiS Limited,EQ,04-JUN-2004,10,1,INE356A01018,10,EQ,1988.05,1999.0,1957.55,1962.35,1958.0,2000.85,456609,903476190.4,15-DEC-2022,29094,INE356A01018
1116,MPSLTD,MPS Limited,EQ,21-JAN-2002,10,1,INE943D01017,10,EQ,1005.9,1009.2,962.0,972.1,979.0,999.7,33489,32940204.2,15-DEC-2022,4465,INE943D01017
1117,MRF,MRF Limited,EQ,18-SEP-1996,10,1,INE883A01011,10,EQ,91140.0,91699.95,90502.0,90872.85,90641.8,91165.45,5201,474349364.9,15-DEC-2022,3281,INE883A01011
1118,MRO-TEK,MRO-TEK Realty Limited,EQ,01-NOV-2000,5,1,INE398B01018,5,EQ,62.75,63.9,62.75,63.0,63.7,62.65,3167,200362.0,15-DEC-2022,76,INE398B01018
1119,MRPL,Mangalore Refinery and Petrochemicals Limited,EQ,07-JAN-2005,10,1,INE103A01014,10,EQ,61.4,63.6,60.85,61.9,61.9,61.5,9185848,573911115.6,15-DEC-2022,28898,INE103A01014
1120,MSPL,MSP Steel & Power Limited,EQ,18-JUL-2005,10,1,INE752G01015,10,EQ,9.95,9.95,9.45,9.6,9.5,9.85,441380,4280816.7,15-DEC-2022,703,INE752G01015
1121,MSTCLTD,Mstc Limited,EQ,29-MAR-2019,10,1,INE255X01014,10,EQ,326.55,331.9,319.0,320.55,320.0,325.45,256993,83263905.65,15-DEC-2022,5924,INE255X01014
1122,MSUMI,Motherson Sumi Wiring India Limited,EQ,28-MAR-2022,1,1,INE0FS801015,1,EQ,62.05,62.85,60.5,60.8,60.95,62.3,1853553,114391159.75,15-DEC-2022,20634,INE0FS801015
1123,MTARTECH,Mtar Technologies Limited,EQ,15-MAR-2021,10,1,INE864I01014,10,EQ,1708.0,1718.1,1676.0,1681.0,1683.9,1704.15,50026,84691444.1,15-DEC-2022,6110,INE864I01014
1124,MTEDUCARE,MT Educare Limited,EQ,12-APR-2012,10,1,INE472M01018,10,EQ,7.95,8.5,7.9,8.05,8.05,7.9,347860,2865512.1,15-DEC-2022,443,INE472M01018
1125,MTNL,Mahanagar Telephone Nigam Limited,EQ,17-FEB-1999,10,1,INE153A01019,10,EQ,25.65,29.4,25.5,27.85,27.85,25.7,40880697,1158990194.0,15-DEC-2022,45647,INE153A01019
1126,MUKANDLTD,Mukand Limited,EQ,23-FEB-2004,10,1,INE304A01026,10,EQ,113.3,121.55,109.9,116.75,117.0,114.05,208244,24549588.75,15-DEC-2022,2811,INE304A01026
1127,MUKTAARTS,Mukta Arts Limited,EQ,12-SEP-2000,5,1,INE374B01019,5,EQ,57.1,57.8,57.1,57.25,57.2,57.35,7802,447115.75,15-DEC-2022,74,INE374B01019
1128,MUNJALAU,Munjal Auto Industries Limited,EQ,19-JUL-2006,2,1,INE672B01032,2,EQ,50.5,51.8,50.4,51.25,51.45,50.35,146026,7485369.35,15-DEC-2022,1158,INE672B01032
1129,MUNJALSHOW,Munjal Showa Limited,EQ,12-MAY-2003,2,1,INE577A01027,2,EQ,108.5,109.7,104.6,106.4,106.5,108.6,38375,4121901.7,15-DEC-2022,822,INE577A01027
1130,MURUDCERA,Murudeshwar Ceramics Limited,EQ,28-MAY-2004,10,1,INE692B01014,10,EQ,40.2,41.4,40.0,40.5,40.9,40.05,105025,4270290.35,15-DEC-2022,905,INE692B01014
1131,MUTHOOTCAP,Muthoot Capital Services Limited,EQ,24-AUG-2015,10,1,INE296G01013,10,EQ,289.85,293.6,288.0,288.45,291.0,289.75,20181,5854780.25,15-DEC-2022,626,INE296G01013
1132,MUTHOOTFIN,Muthoot Finance Limited,EQ,06-MAY-2011,10,1,INE414G01012,10,EQ,1109.0,1115.0,1095.95,1102.25,1096.45,1108.6,245297,271528792.3,15-DEC-2022,14646,INE414G01012
1133,NACLIND,NACL Industries Limited,EQ,07-APR-2017,1,1,INE295D01020,1,EQ,93.5,95.0,91.6,92.3,91.6,93.5,214382,20098424.3,15-DEC-2022,3505,INE295D01020
1134,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,BE,15-JUN-2016,1,1,INE454M01024,1,BE,10.4,10.4,10.4,10.4,10.4,9.95,268986,2797454.4,15-DEC-2022,360,INE454M01024
1135,NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,EQ,18-SEP-2007,5,1,INE245I01016,5,EQ,18.65,19.5,18.65,19.5,19.5,17.75,38841,751405.5,15-DEC-2022,156,INE245I01016
1136,NAGREEKEXP,Nagreeka Exports Limited,EQ,18-JUN-2007,5,1,INE123B01028,5,EQ,43.85,47.9,43.25,45.75,45.5,43.95,171634,7921611.55,15-DEC-2022,1139,INE123B01028
1137,NAHARCAP,Nahar Capital and Financial Services Limited,EQ,11-MAR-2008,5,1,INE049I01012,5,EQ,326.9,326.9,317.85,320.55,318.8,319.55,3211,1031061.1,15-DEC-2022,303,INE049I01012
1138,NAHARINDUS,Nahar Industrial Enterprises Limited,EQ,15-DEC-2005,10,1,INE289A01011,10,EQ,117.05,117.75,114.0,114.35,114.3,117.05,23725,2740074.9,15-DEC-2022,591,INE289A01011
1139,NAHARPOLY,Nahar Poly Films Limited,EQ,23-MAR-2007,5,1,INE308A01027,5,EQ,272.0,278.9,271.0,273.2,274.0,271.95,13198,3631923.1,15-DEC-2022,811,INE308A01027
1140,NAHARSPING,Nahar Spinning Mills Limited,EQ,23-MAR-2007,5,1,INE290A01027,5,EQ,291.35,293.25,281.1,282.6,282.0,288.5,38775,11057646.95,15-DEC-2022,1870,INE290A01027
1141,NAM-INDIA,Nippon Life India Asset Management Limited,EQ,06-NOV-2017,10,1,INE298J01013,10,EQ,270.0,271.6,266.4,267.2,267.0,269.85,261497,70305510.9,15-DEC-2022,7541,INE298J01013
1142,NARMADA,Narmada Agrobase Limited,EQ,27-OCT-2022,10,1,INE117Z01011,10,EQ,23.0,23.4,22.35,22.65,23.1,22.9,10127,230074.25,15-DEC-2022,134,INE117Z01011
1143,NATCOPHARM,Natco Pharma Limited,EQ,27-DEC-1995,2,1,INE987B01026,2,EQ,569.85,573.95,568.6,572.25,572.5,568.75,220947,126424019.0,15-DEC-2022,4684,INE987B01026
1144,NATHBIOGEN,Nath Bio-Genes (India) Limited,EQ,28-JAN-2014,10,1,INE448G01010,10,EQ,177.25,178.8,174.2,174.55,175.55,177.25,12290,2165119.1,15-DEC-2022,566,INE448G01010
1145,NATIONALUM,National Aluminium Company Limited,EQ,28-APR-1999,5,1,INE139A01034,5,EQ,79.0,79.65,77.3,77.7,77.7,79.1,8780986,685919708.55,15-DEC-2022,21922,INE139A01034
1146,NATNLSTEEL,National Steel And Agro Industries Limited,BE,26-SEP-2002,10,1,INE088B01015,10,BE,3.9,3.9,3.75,3.8,3.9,3.85,9841,37830.0,15-DEC-2022,32,INE088B01015
1147,NAUKRI,Info Edge (India) Limited,EQ,21-NOV-2006,10,1,INE663F01024,10,EQ,4180.0,4180.0,4097.0,4139.7,4130.0,4198.8,366245,1515498358.45,15-DEC-2022,28925,INE663F01024
1148,NAVA,NAVA LIMITED,EQ,03-APR-1996,2,1,INE725A01022,2,EQ,186.45,209.25,185.0,202.35,207.0,185.95,2398079,481823431.25,15-DEC-2022,22081,INE725A01022
1149,NAVINFLUOR,Navin Fluorine International Limited,EQ,01-JUN-2007,2,1,INE048G01026,2,EQ,4350.0,4382.45,4275.05,4289.8,4295.0,4357.25,89635,386749929.85,15-DEC-2022,13034,INE048G01026
1150,NAVKARCORP,Navkar Corporation Limited,EQ,09-SEP-2015,10,1,INE278M01019,10,EQ,66.4,67.8,65.0,65.3,65.45,66.7,699122,46430132.85,15-DEC-2022,6045,INE278M01019
1151,NAVNETEDUL,Navneet Education Limited,EQ,08-FEB-1995,2,1,INE060A01024,2,EQ,133.2,135.75,132.55,133.8,134.3,133.45,272456,36430191.15,15-DEC-2022,3511,INE060A01024
1152,NAZARA,Nazara Technologies Limited,EQ,30-MAR-2021,4,1,INE418L01021,4,EQ,602.95,609.75,596.05,601.35,599.9,601.8,167101,100887294.25,15-DEC-2022,7844,INE418L01021
1153,NBCC,NBCC (India) Limited,EQ,12-APR-2012,1,1,INE095N01031,1,EQ,42.7,43.0,41.0,41.25,41.45,42.65,8227198,346543385.95,15-DEC-2022,18260,INE095N01031
1154,NBIFIN,N. B. I. Industrial Finance Company Limited,EQ,23-NOV-2016,5,1,INE365I01020,5,EQ,1685.3,1699.95,1683.0,1683.35,1683.0,1707.0,20,33692.1,15-DEC-2022,7,INE365I01020
1155,NCC,NCC Limited,EQ,14-OCT-2003,2,1,INE868B01028,2,EQ,92.0,92.8,88.65,89.15,89.0,92.15,9114502,822357417.85,15-DEC-2022,32681,INE868B01028
1156,NCLIND,NCL Industries Limited,EQ,03-APR-2007,10,1,INE732C01016,10,EQ,177.7,180.25,177.25,178.3,179.3,180.1,69648,12483204.3,15-DEC-2022,1167,INE732C01016
1157,NDGL,Naga Dhunseri Group Limited,EQ,29-AUG-2016,10,1,INE756C01015,10,EQ,1454.25,1454.4,1416.0,1423.1,1416.25,1438.95,195,278479.4,15-DEC-2022,45,INE756C01015
1158,NDL,Nandan Denim Limited,EQ,23-MAR-2012,10,1,INE875G01030,10,EQ,26.9,27.25,26.3,26.4,26.45,26.9,159646,4258534.3,15-DEC-2022,855,INE875G01030
1159,NDRAUTO,Ndr Auto Components Limited,EQ,30-JUL-2020,10,1,INE07OG01012,10,EQ,576.75,576.75,562.1,564.1,565.9,568.2,3426,1941980.3,15-DEC-2022,324,INE07OG01012
1160,NDTV,New Delhi Television Limited,EQ,19-MAY-2004,4,1,INE155G01029,4,EQ,378.4,388.8,362.05,366.4,371.0,376.2,1055101,397585490.3,15-DEC-2022,16431,INE155G01029
1161,NECCLTD,North Eastern Carrying Corporation Limited,EQ,02-MAR-2016,10,1,INE553C01016,10,EQ,26.8,26.8,25.25,25.8,26.05,26.2,118407,3095617.9,15-DEC-2022,395,INE553C01016
1162,NECLIFE,Nectar Lifesciences Limited,EQ,18-JUL-2005,1,1,INE023H01027,1,EQ,23.0,24.35,22.95,23.15,23.1,22.9,594571,14048781.4,15-DEC-2022,2166,INE023H01027
1163,NELCAST,Nelcast Limited,EQ,27-JUN-2007,2,1,INE189I01024,2,EQ,107.75,109.85,106.0,107.55,107.15,108.2,435660,47128241.85,15-DEC-2022,6161,INE189I01024
1164,NELCO,NELCO Limited,EQ,28-MAY-2003,10,1,INE045B01015,10,EQ,773.8,775.95,754.0,758.15,759.45,767.65,45829,35017337.65,15-DEC-2022,3154,INE045B01015
1165,NEOGEN,Neogen Chemicals Limited,EQ,08-MAY-2019,10,1,INE136S01016,10,EQ,1238.0,1245.65,1221.2,1227.1,1225.0,1233.45,35541,43705165.35,15-DEC-2022,2911,INE136S01016
1166,NESCO,Nesco Limited,EQ,08-APR-2008,2,1,INE317F01035,2,EQ,643.5,651.0,635.0,637.65,636.25,644.9,53020,34090558.35,15-DEC-2022,3436,INE317F01035
1167,NESTLEIND,Nestle India Limited,EQ,08-JAN-2010,10,1,INE239A01016,10,EQ,20063.5,20149.95,19634.45,19737.85,19714.0,20063.5,39554,785346801.8,15-DEC-2022,14282,INE239A01016
1168,NETWORK18,Network18 Media & Investments Limited,EQ,02-FEB-2007,5,1,INE870H01013,5,EQ,75.3,76.3,73.15,73.5,73.3,75.4,1545838,115020535.7,15-DEC-2022,7251,INE870H01013
1169,NEULANDLAB,Neuland Laboratories Limited,EQ,13-OCT-2008,10,1,INE794A01010,10,EQ,1679.9,1692.45,1640.05,1653.3,1651.0,1682.15,16149,27002051.55,15-DEC-2022,2671,INE794A01010
1170,NEWGEN,Newgen Software Technologies Limited,EQ,29-JAN-2018,10,1,INE619B01017,10,EQ,350.65,379.35,348.0,371.55,372.0,352.25,233011,86185781.75,15-DEC-2022,13110,INE619B01017
1171,NEXTMEDIA,Next Mediaworks Limited,BE,04-APR-2001,10,1,INE747B01016,10,BE,7.6,7.6,7.1,7.4,7.6,7.25,27477,203075.0,15-DEC-2022,83,INE747B01016
1172,NFL,National Fertilizers Limited,EQ,28-DEC-2006,10,1,INE870D01012,10,EQ,62.25,70.4,61.4,68.75,68.45,62.0,37509247,2545089449.55,15-DEC-2022,78917,INE870D01012
1173,NGIL,Nakoda Group of Industries Limited,EQ,20-AUG-2021,10,1,INE236Y01012,10,EQ,91.0,96.15,87.5,95.9,96.15,91.6,262727,24000373.4,15-DEC-2022,1800,INE236Y01012
1174,NGLFINE,NGL Fine-Chem Limited,EQ,08-JUL-2022,5,1,INE887E01022,5,EQ,1649.85,1684.5,1624.85,1641.6,1633.45,1626.75,3037,5034126.6,15-DEC-2022,892,INE887E01022
1175,NH,Narayana Hrudayalaya Ltd.,EQ,06-JAN-2016,10,1,INE410P01011,10,EQ,769.15,769.15,748.3,752.4,753.0,768.65,503608,379485016.05,15-DEC-2022,16970,INE410P01011
1176,NHPC,NHPC Limited,EQ,01-SEP-2009,10,1,INE848E01016,10,EQ,41.95,42.35,41.1,41.25,41.2,41.9,7679241,319697945.75,15-DEC-2022,22473,INE848E01016
1177,NHPC,NHPC Limited,EQ,01-SEP-2009,10,1,INE848E01016,10,N6,1352.0,1360.0,1350.1,1360.0,1360.0,1350.0,135,182626.25,15-DEC-2022,5,INE848E07567
