,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Unnamed: 13
665,GET&D,EQ,125.35,125.75,122.75,124.0,123.5,124.4,61545,7620672.6,14-DEC-2022,1355,INE200A01026,
666,GFLLIMITED,EQ,68.05,69.0,67.5,68.0,67.7,68.05,100607,6854084.55,14-DEC-2022,1718,INE538A01037,
667,GHCL,EQ,515.1,522.45,500.3,501.6,501.2,513.1,712054,360146767.8,14-DEC-2022,22482,INE539A01019,
668,GICHSGFIN,EQ,170.0,193.9,170.0,187.75,186.55,169.45,4538780,851757521.4,14-DEC-2022,46371,INE289B01019,
669,GICL,SM,45.9,46.0,45.9,46.0,46.0,45.9,99000,4553700.0,14-DEC-2022,4,INE947T01014,
670,GICRE,EQ,148.0,164.3,146.9,159.9,158.9,146.75,11581457,1848073797.85,14-DEC-2022,71302,INE481Y01014,
671,GILLANDERS,EQ,77.05,78.7,75.7,76.2,77.0,75.65,34722,2683297.4,14-DEC-2022,390,INE047B01011,
672,GILLETTE,EQ,5100.0,5116.85,5071.0,5076.15,5071.0,5093.05,1771,9000949.6,14-DEC-2022,774,INE322A01010,
673,GILT5YBEES,EQ,50.42,50.45,50.33,50.41,50.43,50.31,67377,3396870.57,14-DEC-2022,458,INF204KC1030,
674,GINNIFILA,EQ,34.6,35.1,34.05,34.35,34.4,34.6,47265,1629047.85,14-DEC-2022,371,INE424C01010,
675,GIPCL,EQ,89.7,91.5,88.75,89.0,88.85,89.35,487714,43757766.25,14-DEC-2022,4161,INE162A01010,
676,GKWLIMITED,EQ,584.05,586.8,574.05,579.25,579.25,575.5,214,123991.8,14-DEC-2022,28,INE528A01020,
677,GLAND,EQ,1744.7,1769.0,1730.05,1765.75,1763.0,1734.8,365319,642753637.25,14-DEC-2022,26469,INE068V01023,
678,GLAXO,EQ,1338.0,1348.8,1332.8,1341.75,1340.0,1336.5,129711,173653197.55,14-DEC-2022,3262,INE159A01016,
679,GLENMARK,EQ,431.2,440.6,431.2,439.55,439.0,433.3,722596,317025105.35,14-DEC-2022,14242,INE935A01035,
680,GLFL,EQ,3.35,3.35,3.25,3.35,3.35,3.2,30316,101316.95,14-DEC-2022,68,INE540A01017,
681,GLOBAL,EQ,207.05,207.95,196.7,196.7,196.7,207.05,84841,17044464.35,14-DEC-2022,2056,INE291W01029,
682,GLOBALVECT,EQ,52.4,53.25,51.0,51.5,51.4,52.6,18715,970560.3,14-DEC-2022,393,INE792H01019,
683,GLOBE,EQ,4.85,4.95,4.75,4.85,4.9,4.85,861364,4185168.5,14-DEC-2022,1091,INE581X01021,
684,GLOBUSSPR,EQ,929.9,949.0,922.5,943.2,942.3,919.85,176632,165423680.85,14-DEC-2022,9839,INE615I01010,
685,GLS,EQ,444.95,444.95,435.35,440.8,440.0,441.95,90232,39790279.95,14-DEC-2022,3657,INE03Q201024,
686,GMBREW,EQ,617.0,619.45,615.0,615.7,615.2,615.95,12304,7590982.85,14-DEC-2022,579,INE075D01018,
